Algorithm Impl Scenario Iteration TimeBin Throughput Delay
fidelity/cubic ccp_netlink cell 0 22.367 9786026.666666668 102.23880597014926
fidelity/cubic ccp_netlink cell 0 22.46 18449066.666666668 106.10843373493977
fidelity/cubic ccp_netlink cell 0 22.544 10106880.0 89.66666666666667
fidelity/cubic ccp_netlink cell 0 22.63 10427733.333333334 92.19277108433735
fidelity/cubic ccp_netlink cell 0 22.706 7219200.0 89.37037037037037
fidelity/cubic ccp_netlink cell 0 22.782 11550720.0 98.55319148936171
fidelity/cubic ccp_netlink cell 0 22.859 11871573.333333334 92.94366197183099
fidelity/cubic ccp_netlink cell 0 22.941 15240533.333333334 64.55681818181819
fidelity/cubic ccp_netlink cell 0 23.018 10427733.333333334 52.52564102564103
fidelity/cubic ccp_netlink cell 0 23.1 12513280.0 65.28571428571429
fidelity/cubic ccp_netlink cell 0 23.193 15400960.0 63.94565217391305
fidelity/cubic ccp_netlink cell 0 23.27 13475840.0 48.94805194805195
fidelity/cubic ccp_netlink cell 0 23.346 10427733.333333334 65.04
fidelity/cubic ccp_netlink cell 0 23.425 14919680.0 67.58024691358025
fidelity/cubic ccp_netlink cell 0 23.507 9946453.333333334 64.13253012048193
fidelity/cubic ccp_netlink cell 0 23.588 10427733.333333334 79.50819672131148
fidelity/cubic ccp_netlink cell 0 23.665 10748586.666666668 97.15942028985508
fidelity/cubic ccp_netlink cell 0 23.742 11069440.0 87.59701492537313
fidelity/cubic ccp_netlink cell 0 23.818 9144320.0 92.0
fidelity/cubic ccp_netlink cell 0 23.896 7860906.666666667 105.85714285714286
fidelity/cubic ccp_netlink cell 0 23.972 8181760.0 123.96078431372548
fidelity/cubic ccp_netlink cell 0 24.05 11390293.333333334 124.2542372881356
fidelity/cubic ccp_netlink cell 0 24.129 5614933.333333334 104.26865671641791
fidelity/cubic ccp_netlink cell 0 24.211 13957120.0 104.01492537313433
fidelity/cubic ccp_netlink cell 0 24.286 7219200.0 112.32558139534883
fidelity/cubic ccp_netlink cell 0 24.365 11069440.0 113.55737704918033
fidelity/cubic ccp_netlink cell 0 24.473 8181760.0 116.52325581395348
fidelity/cubic ccp_netlink cell 0 24.555 13154986.666666668 95.33333333333333
fidelity/cubic ccp_netlink cell 0 24.635 10588160.0 56.76623376623377
fidelity/cubic ccp_netlink cell 0 24.717 11229866.666666668 61.84375
fidelity/cubic ccp_netlink cell 0 24.796 9625600.0 63.79365079365079
fidelity/cubic ccp_netlink cell 0 24.879 10427733.333333334 77.13235294117646
fidelity/cubic ccp_netlink cell 0 24.959 10106880.0 80.56896551724138
fidelity/cubic ccp_netlink cell 0 25.035 9304746.666666668 76.88888888888889
fidelity/cubic ccp_netlink cell 0 25.12 9786026.666666668 89.43939393939394
fidelity/cubic ccp_netlink cell 0 25.2 10106880.0 83.79661016949153
fidelity/cubic ccp_netlink cell 0 25.279 10106880.0 88.56363636363636
fidelity/cubic ccp_netlink cell 0 25.359 10267306.666666668 87.12328767123287
fidelity/cubic ccp_netlink cell 0 25.439 10909013.333333334 77.18461538461538
fidelity/cubic ccp_netlink cell 0 25.516 5294080.0 72.82089552238806
fidelity/cubic ccp_netlink cell 0 25.594 12513280.0 93.5625
fidelity/cubic ccp_netlink cell 0 25.671 10909013.333333334 93.40625
fidelity/cubic ccp_netlink cell 0 25.756 7058773.333333334 80.29230769230769
fidelity/cubic ccp_netlink cell 0 25.843 8823466.666666668 98.08510638297872
fidelity/cubic ccp_netlink cell 0 25.92 9786026.666666668 121.25531914893617
fidelity/cubic ccp_netlink cell 0 26.017 4973226.666666667 105.22368421052632
fidelity/cubic ccp_netlink cell 0 26.122 13154986.666666668 98.72058823529412
fidelity/cubic ccp_netlink cell 0 26.205 8342186.666666667 98.34146341463415
fidelity/cubic ccp_netlink cell 0 26.28 6898346.666666667 106.55813953488372
fidelity/cubic ccp_netlink cell 0 26.365 6577493.333333334 141.58823529411765
fidelity/cubic ccp_netlink cell 0 26.444 11229866.666666668 143.72093023255815
fidelity/cubic ccp_netlink cell 0 26.525 8502613.333333334 118.6923076923077
fidelity/cubic ccp_netlink cell 0 26.603 6898346.666666667 100.56896551724138
fidelity/cubic ccp_netlink cell 0 26.682 7860906.666666667 115.16279069767442
fidelity/cubic ccp_netlink cell 0 26.763 7058773.333333334 118.67272727272727
fidelity/cubic ccp_netlink cell 0 26.849 7058773.333333334 138.08823529411765
fidelity/cubic ccp_netlink cell 0 26.927 8983893.333333334 150.14893617021278
fidelity/cubic ccp_netlink cell 0 27.005 7860906.666666667 134.85714285714286
fidelity/cubic ccp_netlink cell 0 27.091 9144320.0 117.1
fidelity/cubic ccp_netlink cell 0 27.168 9465173.333333334 116.4423076923077
fidelity/cubic ccp_netlink cell 0 27.247 7866453.333333334 99.34920634920636
fidelity/cubic ccp_netlink cell 0 27.327 4010666.666666667 104.68888888888888
fidelity/cubic ccp_netlink cell 0 27.419 15561386.666666668 125.4776119402985
fidelity/cubic ccp_netlink cell 0 27.502 7540053.333333334 90.23809523809524
fidelity/cubic ccp_netlink cell 0 27.578 7860906.666666667 105.85365853658537
fidelity/cubic ccp_netlink cell 0 27.654 7860906.666666667 124.42592592592592
fidelity/cubic ccp_netlink cell 0 27.731 11550720.0 109.78688524590164
fidelity/cubic ccp_netlink cell 0 27.817 12673706.666666668 89.90277777777777
fidelity/cubic ccp_netlink cell 0 27.897 13957120.0 85.70689655172414
fidelity/cubic ccp_netlink cell 0 27.975 10427733.333333334 69.4368932038835
fidelity/cubic ccp_netlink cell 0 28.066 8181760.0 69.53731343283582
fidelity/cubic ccp_netlink cell 0 28.148 9786026.666666668 115.16
fidelity/cubic ccp_netlink cell 0 28.232 9465173.333333334 118.61016949152543
fidelity/cubic ccp_netlink cell 0 28.31 11390293.333333334 98.88888888888889
fidelity/cubic ccp_netlink cell 0 28.388 10106880.0 87.47368421052632
fidelity/cubic ccp_netlink cell 0 28.467 11069440.0 81.4920634920635
fidelity/cubic ccp_netlink cell 0 28.559 9465173.333333334 85.50746268656717
fidelity/cubic ccp_netlink cell 0 28.636 8823466.666666668 103.8955223880597
fidelity/cubic ccp_netlink cell 0 28.723 15240533.333333334 84.01219512195122
fidelity/cubic ccp_netlink cell 0 28.8 8021333.333333334 69.34042553191489
fidelity/cubic ccp_netlink cell 0 28.879 10106880.0 104.0625
fidelity/cubic ccp_netlink cell 0 28.962 12673706.666666668 95.77333333333333
fidelity/cubic ccp_netlink cell 0 29.041 7860906.666666667 80.24193548387096
fidelity/cubic ccp_netlink cell 0 29.129 12834133.333333334 97.73333333333333
fidelity/cubic ccp_netlink cell 0 29.208 11550720.0 81.86666666666666
fidelity/cubic ccp_netlink cell 0 29.287 7058773.333333334 79.12962962962963
fidelity/cubic ccp_netlink cell 0 29.363 11550720.0 103.04918032786885
fidelity/cubic ccp_netlink cell 0 29.466 12352853.333333334 101.9746835443038
fidelity/cubic ccp_netlink cell 0 29.546 8502613.333333334 101.50909090909092
fidelity/cubic ccp_netlink cell 0 29.623 6737920.0 107.06896551724138
fidelity/cubic ccp_netlink cell 0 29.703 6577493.333333334 123.0625
fidelity/cubic ccp_netlink cell 0 29.799 13636266.666666668 123.61764705882354
fidelity/cubic ccp_netlink cell 0 29.884 10588160.0 105.76190476190476
fidelity/cubic ccp_netlink cell 0 29.964 10427733.333333334 102.08955223880596
fidelity/cubic ccp_netlink cell 0 30.047 8823466.666666668 93.76190476190476
fidelity/cubic ccp_netlink cell 0 30.124 11871573.333333334 99.20588235294117
fidelity/cubic ccp_netlink cell 0 30.204 12032000.0 84.6086956521739
fidelity/cubic ccp_netlink cell 0 30.28 9144320.0 90.50819672131148
fidelity/cubic ccp_netlink cell 0 30.365 11871573.333333334 95.88571428571429
fidelity/cubic ccp_netlink cell 0 30.444 11390293.333333334 95.26388888888889
fidelity/cubic ccp_netlink cell 0 30.522 10427733.333333334 84.91549295774648
