Algorithm Impl Scenario IterationX IterationY Time Cwnd
fidelity/cubic ccp_netlink fixed 0 0 4.8169383219999995 223.0
fidelity/cubic ccp_netlink fixed 0 0 4.8188663279999995 223.0
fidelity/cubic ccp_netlink fixed 0 0 4.8238652029999995 223.0
fidelity/cubic ccp_netlink fixed 0 0 4.827675783999999 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.8365634559999995 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.8452578939999995 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.8453567699999995 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.845397128 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.845456505 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.8471539539999995 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.849381983 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.851515291 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.853211503 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.853250747 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.857220309 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.857230176 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.861883724 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.862013726 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.863952283 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.864035615 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.8657920059999995 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.865826626 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.8679861739999994 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.8746476119999995 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.874823054999999 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.875398043 224.0
fidelity/cubic ccp_netlink fixed 0 0 4.879643013 225.0
fidelity/cubic ccp_netlink fixed 0 0 4.885200638 225.0
fidelity/cubic ccp_netlink fixed 0 0 4.887226022999999 225.0
fidelity/cubic ccp_netlink fixed 0 0 4.896287580999999 225.0
fidelity/cubic ccp_netlink fixed 0 0 4.898156355999999 225.0
fidelity/cubic ccp_netlink fixed 0 0 4.90200634 225.0
fidelity/cubic ccp_netlink fixed 0 0 4.904874243999999 225.0
fidelity/cubic ccp_netlink fixed 0 0 4.910766557 225.0
fidelity/cubic ccp_netlink fixed 0 0 4.912725721999999 225.0
fidelity/cubic ccp_netlink fixed 0 0 4.912796677999999 225.0
fidelity/cubic ccp_netlink fixed 0 0 4.912817484 225.0
fidelity/cubic ccp_netlink fixed 0 0 4.927405867 225.0
fidelity/cubic ccp_netlink fixed 0 0 4.932312496 225.0
fidelity/cubic ccp_netlink fixed 0 0 4.934301827 226.0
fidelity/cubic ccp_netlink fixed 0 0 4.940215654999999 226.0
fidelity/cubic ccp_netlink fixed 0 0 4.943973928 226.0
fidelity/cubic ccp_netlink fixed 0 0 4.9459509729999995 226.0
fidelity/cubic ccp_netlink fixed 0 0 4.993577791 226.0
fidelity/cubic ccp_netlink fixed 0 0 4.996830596 226.0
fidelity/cubic ccp_netlink fixed 0 0 5.00041757 226.0
fidelity/cubic ccp_netlink fixed 0 0 5.009425267999999 226.0
fidelity/cubic ccp_netlink fixed 0 0 5.0131549799999995 227.0
fidelity/cubic ccp_netlink fixed 0 0 5.020956146 227.0
fidelity/cubic ccp_netlink fixed 0 1 0.056611516 52.0
fidelity/cubic ccp_netlink fixed 0 1 0.12967462100000002 135.0
fidelity/cubic ccp_netlink fixed 0 1 0.130273734 215.0
fidelity/cubic ccp_netlink fixed 0 1 0.130498706 215.0
fidelity/cubic ccp_netlink fixed 0 1 0.13241386200000002 215.0
fidelity/cubic ccp_netlink fixed 0 1 0.13257241 215.0
fidelity/cubic ccp_netlink fixed 0 1 0.14219231499999999 215.0
fidelity/cubic ccp_netlink fixed 0 1 0.153635171 215.0
fidelity/cubic ccp_netlink fixed 0 1 0.157743178 350.0
fidelity/cubic ccp_netlink fixed 0 1 0.167701093 350.0
fidelity/cubic ccp_netlink fixed 0 1 0.178664491 350.0
fidelity/cubic ccp_netlink fixed 0 1 0.183715453 548.0
fidelity/cubic ccp_netlink fixed 0 1 0.185667377 548.0
fidelity/cubic ccp_netlink fixed 0 1 0.185685001 548.0
fidelity/cubic ccp_netlink fixed 0 1 0.192191099 548.0
fidelity/cubic ccp_netlink fixed 0 1 0.194093516 548.0
fidelity/cubic ccp_netlink fixed 0 1 0.19411825400000002 548.0
fidelity/cubic ccp_netlink fixed 0 1 0.195913608 548.0
fidelity/cubic ccp_netlink fixed 0 1 0.19626059799999998 548.0
fidelity/cubic ccp_netlink fixed 0 1 0.199865129 548.0
fidelity/cubic ccp_netlink fixed 0 1 0.202014039 548.0
fidelity/cubic ccp_netlink fixed 0 1 0.204765923 548.0
fidelity/cubic ccp_netlink fixed 0 1 0.206731696 548.0
fidelity/cubic ccp_netlink fixed 0 1 0.207217181 548.0
fidelity/cubic ccp_netlink fixed 0 1 0.208837484 548.0
fidelity/cubic ccp_netlink fixed 0 1 0.21061677999999998 548.0
fidelity/cubic ccp_netlink fixed 0 1 0.212703491 548.0
fidelity/cubic ccp_netlink fixed 0 1 0.21451625900000001 548.0
fidelity/cubic ccp_netlink fixed 0 1 0.21754447200000002 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.223306574 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.223503343 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.22354455199999998 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.225255778 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.225406046 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.22541987 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.225431558 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.234352374 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.23442020500000002 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.234430679 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.236346541 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.238019878 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.23989245499999998 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.244243036 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.24661767799999998 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.249059493 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.24907306399999998 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.252720642 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.25662846799999994 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.256706126 585.0
fidelity/cubic ccp_netlink fixed 0 1 0.26234281800000003 410.0
fidelity/cubic ccp_netlink fixed 0 1 0.270189938 200.0
fidelity/cubic ccp_netlink fixed 0 1 0.28336306099999997 200.0
fidelity/cubic ccp_netlink fixed 0 1 0.283653488 200.0
fidelity/cubic ccp_netlink fixed 0 1 0.28811674899999995 200.0
fidelity/cubic ccp_netlink fixed 0 1 0.290137815 200.0
fidelity/cubic ccp_netlink fixed 0 1 0.29019298800000004 200.0
fidelity/cubic ccp_netlink fixed 0 1 0.290324895 200.0
fidelity/cubic ccp_netlink fixed 0 1 0.29217199699999996 200.0
fidelity/cubic ccp_netlink fixed 0 1 0.29224043600000005 200.0
fidelity/cubic ccp_netlink fixed 0 1 0.292299913 200.0
fidelity/cubic ccp_netlink fixed 0 1 0.29485768300000004 200.0
fidelity/cubic ccp_netlink fixed 0 1 0.295124696 200.0
fidelity/cubic ccp_netlink fixed 0 1 0.298054968 200.0
fidelity/cubic ccp_netlink fixed 0 1 0.29817943 200.0
fidelity/cubic ccp_netlink fixed 0 1 0.298210678 200.0
fidelity/cubic ccp_netlink fixed 0 1 0.29871100100000003 140.0
fidelity/cubic ccp_netlink fixed 0 1 0.30104759400000003 140.0
fidelity/cubic ccp_netlink fixed 0 1 0.30107284700000003 140.0
fidelity/cubic ccp_netlink fixed 0 1 0.30279345600000007 140.0
fidelity/cubic ccp_netlink fixed 0 1 0.302816426 140.0
fidelity/cubic ccp_netlink fixed 0 1 0.310803076 140.0
fidelity/cubic ccp_netlink fixed 0 1 0.31082870400000007 140.0
fidelity/cubic ccp_netlink fixed 0 1 0.3110226890000001 140.0
fidelity/cubic ccp_netlink fixed 0 1 0.311086874 140.0
fidelity/cubic ccp_netlink fixed 0 1 0.31944764400000003 140.0
fidelity/cubic ccp_netlink fixed 0 1 0.324814897 140.0
fidelity/cubic ccp_netlink fixed 0 1 0.32484299400000005 140.0
fidelity/cubic ccp_netlink fixed 0 1 0.32824642400000004 142.0
fidelity/cubic ccp_netlink fixed 0 1 0.331826886 142.0
fidelity/cubic ccp_netlink fixed 0 1 0.34178174400000005 142.0
fidelity/cubic ccp_netlink fixed 0 1 0.34182428900000006 142.0
fidelity/cubic ccp_netlink fixed 0 1 0.3438475590000001 142.0
fidelity/cubic ccp_netlink fixed 0 1 0.34681335300000005 142.0
fidelity/cubic ccp_netlink fixed 0 1 0.350770864 142.0
fidelity/cubic ccp_netlink fixed 0 1 0.35307152399999997 142.0
fidelity/cubic ccp_netlink fixed 0 1 0.35316833300000006 143.0
fidelity/cubic ccp_netlink fixed 0 1 0.35639534400000006 143.0
fidelity/cubic ccp_netlink fixed 0 1 0.356470693 143.0
fidelity/cubic ccp_netlink fixed 0 1 0.36287756300000007 143.0
fidelity/cubic ccp_netlink fixed 0 1 0.37136894900000006 143.0
fidelity/cubic ccp_netlink fixed 0 1 0.383859497 143.0
fidelity/cubic ccp_netlink fixed 0 1 0.38630185699999997 143.0
fidelity/cubic ccp_netlink fixed 0 1 0.394427412 143.0
fidelity/cubic ccp_netlink fixed 0 1 0.394572995 143.0
fidelity/cubic ccp_netlink fixed 0 1 0.39460580300000003 143.0
fidelity/cubic ccp_netlink fixed 0 1 0.396433056 143.0
fidelity/cubic ccp_netlink fixed 0 1 0.39837628199999997 143.0
fidelity/cubic ccp_netlink fixed 0 1 0.401231035 143.0
fidelity/cubic ccp_netlink fixed 0 1 0.401487159 143.0
fidelity/cubic ccp_netlink fixed 0 1 0.40659932100000007 143.0
fidelity/cubic ccp_netlink fixed 0 1 0.40669523400000007 143.0
fidelity/cubic ccp_netlink fixed 0 1 0.41100907100000006 144.0
fidelity/cubic ccp_netlink fixed 0 1 0.41103354599999997 144.0
fidelity/cubic ccp_netlink fixed 0 1 0.411091703 144.0
fidelity/cubic ccp_netlink fixed 0 1 0.4127123730000001 144.0
fidelity/cubic ccp_netlink fixed 0 1 0.415583723 144.0
fidelity/cubic ccp_netlink fixed 0 1 0.42354363100000003 144.0
fidelity/cubic ccp_netlink fixed 0 1 0.43618451300000005 144.0
fidelity/cubic ccp_netlink fixed 0 1 0.442238641 144.0
fidelity/cubic ccp_netlink fixed 0 1 0.454783515 144.0
fidelity/cubic ccp_netlink fixed 0 1 0.45669944100000004 144.0
fidelity/cubic ccp_netlink fixed 0 1 0.462596637 144.0
fidelity/cubic ccp_netlink fixed 0 1 0.466120505 145.0
fidelity/cubic ccp_netlink fixed 0 1 0.4770766940000001 145.0
fidelity/cubic ccp_netlink fixed 0 1 0.500875237 145.0
fidelity/cubic ccp_netlink fixed 0 1 0.5009001000000001 145.0
fidelity/cubic ccp_netlink fixed 0 1 0.500921238 145.0
fidelity/cubic ccp_netlink fixed 0 1 0.500993747 145.0
fidelity/cubic ccp_netlink fixed 0 1 0.503573306 145.0
fidelity/cubic ccp_netlink fixed 0 1 0.518347427 146.0
fidelity/cubic ccp_netlink fixed 0 1 0.518371223 146.0
fidelity/cubic ccp_netlink fixed 0 1 0.530410043 146.0
fidelity/cubic ccp_netlink fixed 0 1 0.53409471 146.0
fidelity/cubic ccp_netlink fixed 0 1 0.5341040220000001 146.0
fidelity/cubic ccp_netlink fixed 0 1 0.53771525 146.0
fidelity/cubic ccp_netlink fixed 0 1 0.546656809 146.0
fidelity/cubic ccp_netlink fixed 0 1 0.546681219 146.0
fidelity/cubic ccp_netlink fixed 0 1 0.552545122 146.0
fidelity/cubic ccp_netlink fixed 0 1 0.556424761 146.0
fidelity/cubic ccp_netlink fixed 0 1 0.5585920830000001 146.0
fidelity/cubic ccp_netlink fixed 0 1 0.565090973 146.0
fidelity/cubic ccp_netlink fixed 0 1 0.5651586710000001 146.0
fidelity/cubic ccp_netlink fixed 0 1 0.569161248 147.0
fidelity/cubic ccp_netlink fixed 0 1 0.573994613 147.0
fidelity/cubic ccp_netlink fixed 0 1 0.57900781 147.0
fidelity/cubic ccp_netlink fixed 0 1 0.5994894860000001 147.0
fidelity/cubic ccp_netlink fixed 0 1 0.612953832 147.0
fidelity/cubic ccp_netlink fixed 0 1 0.616860833 147.0
fidelity/cubic ccp_netlink fixed 0 1 0.619224053 147.0
fidelity/cubic ccp_netlink fixed 0 1 0.625573524 148.0
fidelity/cubic ccp_netlink fixed 0 1 0.637427133 148.0
fidelity/cubic ccp_netlink fixed 0 1 0.638705764 148.0
fidelity/cubic ccp_netlink fixed 0 1 0.6562528440000001 148.0
fidelity/cubic ccp_netlink fixed 0 1 0.658290848 148.0
fidelity/cubic ccp_netlink fixed 0 1 0.66299593 148.0
fidelity/cubic ccp_netlink fixed 0 1 0.6699097070000001 148.0
fidelity/cubic ccp_netlink fixed 0 1 0.669933026 148.0
fidelity/cubic ccp_netlink fixed 0 1 0.682488559 149.0
fidelity/cubic ccp_netlink fixed 0 1 0.6843295340000001 149.0
fidelity/cubic ccp_netlink fixed 0 1 0.686087888 149.0
fidelity/cubic ccp_netlink fixed 0 1 0.6895808760000001 149.0
fidelity/cubic ccp_netlink fixed 0 1 0.6944274220000001 149.0
fidelity/cubic ccp_netlink fixed 0 1 0.702184196 149.0
fidelity/cubic ccp_netlink fixed 0 1 0.703807936 149.0
fidelity/cubic ccp_netlink fixed 0 1 0.7047429000000001 149.0
fidelity/cubic ccp_netlink fixed 0 1 0.712674248 149.0
fidelity/cubic ccp_netlink fixed 0 1 0.7251968320000001 149.0
fidelity/cubic ccp_netlink fixed 0 1 0.7282650190000001 149.0
fidelity/cubic ccp_netlink fixed 0 1 0.735075284 150.0
fidelity/cubic ccp_netlink fixed 0 1 0.741105237 150.0
fidelity/cubic ccp_netlink fixed 0 1 0.754135269 150.0
fidelity/cubic ccp_netlink fixed 0 1 0.7593706610000001 150.0
fidelity/cubic ccp_netlink fixed 0 1 0.763459184 150.0
fidelity/cubic ccp_netlink fixed 0 1 0.773062492 150.0
fidelity/cubic ccp_netlink fixed 0 1 0.783868552 151.0
fidelity/cubic ccp_netlink fixed 0 1 0.8039290230000001 151.0
fidelity/cubic ccp_netlink fixed 0 1 0.816182469 151.0
fidelity/cubic ccp_netlink fixed 0 1 0.8294947410000001 151.0
fidelity/cubic ccp_netlink fixed 0 1 0.829668062 151.0
fidelity/cubic ccp_netlink fixed 0 1 0.8296924440000001 152.0
fidelity/cubic ccp_netlink fixed 0 1 0.8333402209999999 152.0
fidelity/cubic ccp_netlink fixed 0 1 0.833476735 152.0
fidelity/cubic ccp_netlink fixed 0 1 0.8489910150000001 152.0
fidelity/cubic ccp_netlink fixed 0 1 0.850740502 152.0
fidelity/cubic ccp_netlink fixed 0 1 0.8684835650000001 152.0
fidelity/cubic ccp_netlink fixed 0 1 0.8807365640000001 152.0
fidelity/cubic ccp_netlink fixed 0 1 0.8852045940000001 152.0
fidelity/cubic ccp_netlink fixed 0 1 0.89024603 152.0
fidelity/cubic ccp_netlink fixed 0 1 0.895710632 152.0
fidelity/cubic ccp_netlink fixed 0 1 0.89987549 152.0
fidelity/cubic ccp_netlink fixed 0 1 0.909866824 153.0
fidelity/cubic ccp_netlink fixed 0 1 0.909900679 153.0
fidelity/cubic ccp_netlink fixed 0 1 0.9112865689999999 153.0
fidelity/cubic ccp_netlink fixed 0 1 0.9193826100000001 153.0
fidelity/cubic ccp_netlink fixed 0 1 0.9215480320000001 153.0
fidelity/cubic ccp_netlink fixed 0 1 0.929282082 153.0
fidelity/cubic ccp_netlink fixed 0 1 0.9346209099999999 153.0
fidelity/cubic ccp_netlink fixed 0 1 0.949896003 153.0
fidelity/cubic ccp_netlink fixed 0 1 0.950213428 153.0
fidelity/cubic ccp_netlink fixed 0 1 0.960957443 153.0
fidelity/cubic ccp_netlink fixed 0 1 0.973629502 154.0
fidelity/cubic ccp_netlink fixed 0 1 0.9736474970000001 154.0
fidelity/cubic ccp_netlink fixed 0 1 0.9764781210000001 154.0
fidelity/cubic ccp_netlink fixed 0 1 0.976556705 154.0
fidelity/cubic ccp_netlink fixed 0 1 0.98817758 154.0
fidelity/cubic ccp_netlink fixed 0 1 0.9960366420000001 154.0
fidelity/cubic ccp_netlink fixed 0 1 0.9992982570000001 154.0
fidelity/cubic ccp_netlink fixed 0 1 1.0019034709999999 154.0
fidelity/cubic ccp_netlink fixed 0 1 1.013892552 154.0
fidelity/cubic ccp_netlink fixed 0 1 1.025541849 155.0
fidelity/cubic ccp_netlink fixed 0 1 1.0495074599999998 155.0
fidelity/cubic ccp_netlink fixed 0 1 1.0495273699999998 155.0
fidelity/cubic ccp_netlink fixed 0 1 1.0620652369999999 155.0
fidelity/cubic ccp_netlink fixed 0 1 1.0659587849999999 156.0
fidelity/cubic ccp_netlink fixed 0 1 1.070947913 156.0
fidelity/cubic ccp_netlink fixed 0 1 1.0729378459999999 156.0
fidelity/cubic ccp_netlink fixed 0 1 1.079727345 156.0
fidelity/cubic ccp_netlink fixed 0 1 1.0957051489999998 156.0
fidelity/cubic ccp_netlink fixed 0 1 1.108317808 156.0
fidelity/cubic ccp_netlink fixed 0 1 1.1541708899999998 157.0
fidelity/cubic ccp_netlink fixed 0 1 1.1607556019999998 157.0
fidelity/cubic ccp_netlink fixed 0 1 1.169714142 158.0
fidelity/cubic ccp_netlink fixed 0 1 1.170231526 158.0
fidelity/cubic ccp_netlink fixed 0 1 1.180426381 158.0
fidelity/cubic ccp_netlink fixed 0 1 1.1822725219999999 158.0
fidelity/cubic ccp_netlink fixed 0 1 1.182343266 158.0
fidelity/cubic ccp_netlink fixed 0 1 1.18602791 158.0
fidelity/cubic ccp_netlink fixed 0 1 1.1881341589999999 158.0
fidelity/cubic ccp_netlink fixed 0 1 1.195015599 158.0
fidelity/cubic ccp_netlink fixed 0 1 1.2115412719999998 158.0
fidelity/cubic ccp_netlink fixed 0 1 1.211713563 158.0
fidelity/cubic ccp_netlink fixed 0 1 1.211748378 158.0
fidelity/cubic ccp_netlink fixed 0 1 1.216384183 158.0
fidelity/cubic ccp_netlink fixed 0 1 1.222349121 159.0
fidelity/cubic ccp_netlink fixed 0 1 1.2332966959999998 159.0
fidelity/cubic ccp_netlink fixed 0 1 1.234920585 159.0
fidelity/cubic ccp_netlink fixed 0 1 1.242801917 159.0
fidelity/cubic ccp_netlink fixed 0 1 1.245645411 159.0
fidelity/cubic ccp_netlink fixed 0 1 1.259320152 159.0
fidelity/cubic ccp_netlink fixed 0 1 1.2702017369999998 159.0
fidelity/cubic ccp_netlink fixed 0 1 1.2702411489999998 159.0
fidelity/cubic ccp_netlink fixed 0 1 1.2702545559999998 159.0
fidelity/cubic ccp_netlink fixed 0 1 1.2741522159999998 159.0
fidelity/cubic ccp_netlink fixed 0 1 1.274238961 160.0
fidelity/cubic ccp_netlink fixed 0 1 1.279855381 160.0
fidelity/cubic ccp_netlink fixed 0 1 1.286762014 160.0
fidelity/cubic ccp_netlink fixed 0 1 1.2890174699999999 160.0
fidelity/cubic ccp_netlink fixed 0 1 1.2890322509999999 160.0
fidelity/cubic ccp_netlink fixed 0 1 1.299571707 160.0
fidelity/cubic ccp_netlink fixed 0 1 1.3015949039999999 160.0
fidelity/cubic ccp_netlink fixed 0 1 1.323074444 160.0
fidelity/cubic ccp_netlink fixed 0 1 1.3281057299999999 161.0
fidelity/cubic ccp_netlink fixed 0 1 1.3423917639999998 161.0
fidelity/cubic ccp_netlink fixed 0 1 1.3444876069999998 161.0
fidelity/cubic ccp_netlink fixed 0 1 1.3445154309999998 161.0
fidelity/cubic ccp_netlink fixed 0 1 1.378786213 161.0
fidelity/cubic ccp_netlink fixed 0 1 1.388411465 162.0
fidelity/cubic ccp_netlink fixed 0 1 1.415610136 162.0
fidelity/cubic ccp_netlink fixed 0 1 1.419726284 162.0
fidelity/cubic ccp_netlink fixed 0 1 1.425387169 162.0
fidelity/cubic ccp_netlink fixed 0 1 1.432259419 163.0
fidelity/cubic ccp_netlink fixed 0 1 1.432398916 163.0
fidelity/cubic ccp_netlink fixed 0 1 1.4401171 163.0
fidelity/cubic ccp_netlink fixed 0 1 1.446921398 163.0
fidelity/cubic ccp_netlink fixed 0 1 1.449031741 163.0
fidelity/cubic ccp_netlink fixed 0 1 1.449062871 163.0
fidelity/cubic ccp_netlink fixed 0 1 1.4491644069999998 163.0
fidelity/cubic ccp_netlink fixed 0 1 1.466504477 163.0
fidelity/cubic ccp_netlink fixed 0 1 1.4665531189999998 163.0
fidelity/cubic ccp_netlink fixed 0 1 1.4722959469999999 163.0
fidelity/cubic ccp_netlink fixed 0 1 1.4764899429999998 163.0
fidelity/cubic ccp_netlink fixed 0 1 1.485041704 163.0
fidelity/cubic ccp_netlink fixed 0 1 1.485074402 163.0
fidelity/cubic ccp_netlink fixed 0 1 1.48677475 163.0
fidelity/cubic ccp_netlink fixed 0 1 1.4920819669999998 163.0
fidelity/cubic ccp_netlink fixed 0 1 1.4966028439999999 163.0
fidelity/cubic ccp_netlink fixed 0 1 1.4967444369999998 163.0
fidelity/cubic ccp_netlink fixed 0 1 1.4967595599999999 163.0
fidelity/cubic ccp_netlink fixed 0 1 1.498546111 163.0
fidelity/cubic ccp_netlink fixed 0 1 1.5132276219999998 164.0
fidelity/cubic ccp_netlink fixed 0 1 1.526877527 164.0
fidelity/cubic ccp_netlink fixed 0 1 1.529786489 164.0
fidelity/cubic ccp_netlink fixed 0 1 1.534419584 164.0
fidelity/cubic ccp_netlink fixed 0 1 1.549433991 164.0
fidelity/cubic ccp_netlink fixed 0 1 1.5674691079999998 165.0
fidelity/cubic ccp_netlink fixed 0 1 1.5738367169999998 165.0
fidelity/cubic ccp_netlink fixed 0 1 1.5835943909999999 165.0
fidelity/cubic ccp_netlink fixed 0 1 1.590557979 165.0
fidelity/cubic ccp_netlink fixed 0 1 1.6059311829999998 165.0
fidelity/cubic ccp_netlink fixed 0 1 1.608547099 165.0
fidelity/cubic ccp_netlink fixed 0 1 1.6128942339999999 165.0
fidelity/cubic ccp_netlink fixed 0 1 1.6166712239999999 165.0
fidelity/cubic ccp_netlink fixed 0 1 1.6216531429999999 165.0
fidelity/cubic ccp_netlink fixed 0 1 1.6248758479999998 166.0
fidelity/cubic ccp_netlink fixed 0 1 1.6346620319999998 166.0
fidelity/cubic ccp_netlink fixed 0 1 1.634679026 166.0
fidelity/cubic ccp_netlink fixed 0 1 1.6363977509999998 166.0
fidelity/cubic ccp_netlink fixed 0 1 1.642556844 166.0
fidelity/cubic ccp_netlink fixed 0 1 1.6482645169999999 166.0
fidelity/cubic ccp_netlink fixed 0 1 1.64989433 166.0
fidelity/cubic ccp_netlink fixed 0 1 1.652894675 166.0
fidelity/cubic ccp_netlink fixed 0 1 1.6773899639999998 167.0
fidelity/cubic ccp_netlink fixed 0 1 1.679195719 167.0
fidelity/cubic ccp_netlink fixed 0 1 1.682181253 167.0
fidelity/cubic ccp_netlink fixed 0 1 1.6880822789999999 167.0
fidelity/cubic ccp_netlink fixed 0 1 1.688104139 167.0
fidelity/cubic ccp_netlink fixed 0 1 1.691949963 167.0
fidelity/cubic ccp_netlink fixed 0 1 1.699051729 167.0
fidelity/cubic ccp_netlink fixed 0 1 1.7127807099999999 167.0
fidelity/cubic ccp_netlink fixed 0 1 1.7135584199999998 167.0
fidelity/cubic ccp_netlink fixed 0 1 1.7172527499999999 167.0
fidelity/cubic ccp_netlink fixed 0 1 1.725146184 168.0
fidelity/cubic ccp_netlink fixed 0 1 1.736009204 168.0
fidelity/cubic ccp_netlink fixed 0 1 1.736250165 168.0
fidelity/cubic ccp_netlink fixed 0 1 1.742856399 168.0
fidelity/cubic ccp_netlink fixed 0 1 1.742868132 168.0
fidelity/cubic ccp_netlink fixed 0 1 1.7447293929999999 168.0
fidelity/cubic ccp_netlink fixed 0 1 1.7543848229999999 168.0
fidelity/cubic ccp_netlink fixed 0 1 1.764623123 168.0
fidelity/cubic ccp_netlink fixed 0 1 1.771120758 168.0
fidelity/cubic ccp_netlink fixed 0 1 1.771183563 168.0
fidelity/cubic ccp_netlink fixed 0 1 1.771348599 168.0
fidelity/cubic ccp_netlink fixed 0 1 1.776129651 169.0
fidelity/cubic ccp_netlink fixed 0 1 1.7817685669999999 169.0
fidelity/cubic ccp_netlink fixed 0 1 1.793596988 169.0
fidelity/cubic ccp_netlink fixed 0 1 1.7937179939999999 169.0
fidelity/cubic ccp_netlink fixed 0 1 1.795776461 169.0
fidelity/cubic ccp_netlink fixed 0 1 1.7977451309999999 169.0
fidelity/cubic ccp_netlink fixed 0 1 1.797810937 169.0
fidelity/cubic ccp_netlink fixed 0 1 1.797988314 169.0
fidelity/cubic ccp_netlink fixed 0 1 1.814245072 169.0
fidelity/cubic ccp_netlink fixed 0 1 1.814273216 169.0
fidelity/cubic ccp_netlink fixed 0 1 1.8169402430000001 169.0
fidelity/cubic ccp_netlink fixed 0 1 1.81700159 169.0
fidelity/cubic ccp_netlink fixed 0 1 1.817017884 169.0
fidelity/cubic ccp_netlink fixed 0 1 1.829671435 169.0
fidelity/cubic ccp_netlink fixed 0 1 1.8356372019999998 170.0
fidelity/cubic ccp_netlink fixed 0 1 1.835650349 170.0
fidelity/cubic ccp_netlink fixed 0 1 1.837451807 170.0
fidelity/cubic ccp_netlink fixed 0 1 1.8374778569999999 170.0
fidelity/cubic ccp_netlink fixed 0 1 1.8375339179999999 170.0
fidelity/cubic ccp_netlink fixed 0 1 1.83938908 170.0
fidelity/cubic ccp_netlink fixed 0 1 1.841496763 170.0
fidelity/cubic ccp_netlink fixed 0 1 1.8461472939999999 170.0
fidelity/cubic ccp_netlink fixed 0 1 1.848313056 170.0
fidelity/cubic ccp_netlink fixed 0 1 1.853139335 170.0
fidelity/cubic ccp_netlink fixed 0 1 1.8571991 170.0
fidelity/cubic ccp_netlink fixed 0 1 1.869804976 170.0
fidelity/cubic ccp_netlink fixed 0 1 1.8698548249999998 170.0
fidelity/cubic ccp_netlink fixed 0 1 1.881655982 170.0
fidelity/cubic ccp_netlink fixed 0 1 1.885548668 171.0
fidelity/cubic ccp_netlink fixed 0 1 1.8941201229999998 171.0
fidelity/cubic ccp_netlink fixed 0 1 1.8942281919999997 171.0
fidelity/cubic ccp_netlink fixed 0 1 1.894341358 171.0
fidelity/cubic ccp_netlink fixed 0 1 1.8943553499999999 171.0
fidelity/cubic ccp_netlink fixed 0 1 1.8961920519999997 171.0
fidelity/cubic ccp_netlink fixed 0 1 1.903164145 171.0
fidelity/cubic ccp_netlink fixed 0 1 1.9033919449999999 171.0
fidelity/cubic ccp_netlink fixed 0 1 1.9117768309999998 171.0
fidelity/cubic ccp_netlink fixed 0 1 1.9273895389999998 171.0
fidelity/cubic ccp_netlink fixed 0 1 1.9371027429999998 172.0
fidelity/cubic ccp_netlink fixed 0 1 1.942857763 172.0
fidelity/cubic ccp_netlink fixed 0 1 1.947266266 172.0
fidelity/cubic ccp_netlink fixed 0 1 1.9537160059999998 172.0
fidelity/cubic ccp_netlink fixed 0 1 1.95937229 172.0
fidelity/cubic ccp_netlink fixed 0 1 1.9681733670000001 172.0
fidelity/cubic ccp_netlink fixed 0 1 1.982957326 172.0
fidelity/cubic ccp_netlink fixed 0 1 1.9878071179999999 173.0
