Algorithm Impl Scenario Iteration TimeBin Throughput Delay
fidelity/cubic ccp_netlink fixed 0 8.555 97860266.66666667 12.5625
fidelity/cubic ccp_netlink fixed 0 8.63 96737280.0 12.843333333333334
fidelity/cubic ccp_netlink fixed 0 8.707 95935146.66666667 13.029220779220779
fidelity/cubic ccp_netlink fixed 0 8.783 98983253.33333334 13.15625
fidelity/cubic ccp_netlink fixed 0 8.858 96416426.66666667 13.031666666666666
fidelity/cubic ccp_netlink fixed 0 8.935 101550080.0 13.556818181818182
fidelity/cubic ccp_netlink fixed 0 9.011 94491306.66666667 13.518092105263158
fidelity/cubic ccp_netlink fixed 0 9.086 99304106.66666667 14.113333333333333
fidelity/cubic ccp_netlink fixed 0 9.162 96416426.66666667 14.052631578947368
fidelity/cubic ccp_netlink fixed 0 9.238 102512640.0 14.569078947368421
fidelity/cubic ccp_netlink fixed 0 9.316 96576853.33333334 13.65224358974359
fidelity/cubic ccp_netlink fixed 0 9.394 98020693.33333334 14.884615384615385
fidelity/cubic ccp_netlink fixed 0 9.47 96576853.33333334 14.78125
fidelity/cubic ccp_netlink fixed 0 9.546 99464533.33333334 14.679276315789474
fidelity/cubic ccp_netlink fixed 0 9.623 92245333.33333334 15.029220779220779
fidelity/cubic ccp_netlink fixed 0 9.698 103314773.33333334 15.688333333333333
fidelity/cubic ccp_netlink fixed 0 9.774 91282773.33333334 14.97203947368421
fidelity/cubic ccp_netlink fixed 0 9.849 104277333.33333334 15.081666666666667
fidelity/cubic ccp_netlink fixed 0 9.925 97539413.33333334 15.519736842105264
fidelity/cubic ccp_netlink fixed 0 10.003 100908373.33333334 16.174679487179485
fidelity/cubic ccp_netlink fixed 0 10.079 93689173.33333334 15.595394736842104
fidelity/cubic ccp_netlink fixed 0 10.156 103154346.66666667 16.02922077922078
fidelity/cubic ccp_netlink fixed 0 10.235 98662400.0 16.710443037974684
fidelity/cubic ccp_netlink fixed 0 10.313 101229226.66666667 16.677884615384617
fidelity/cubic ccp_netlink fixed 0 10.391 103796053.33333334 16.802884615384617
fidelity/cubic ccp_netlink fixed 0 10.471 83582293.33333334 16.6453125
fidelity/cubic ccp_netlink fixed 0 10.547 94812160.0 14.462171052631579
fidelity/cubic ccp_netlink fixed 0 10.623 99624960.0 4.7993421052631575
fidelity/cubic ccp_netlink fixed 0 10.699 94170453.33333334 4.86963696369637
fidelity/cubic ccp_netlink fixed 0 10.775 100427093.33333334 5.082236842105263
fidelity/cubic ccp_netlink fixed 0 10.851 96416426.66666667 4.657331136738056
fidelity/cubic ccp_netlink fixed 0 10.927 98181120.0 5.509868421052632
fidelity/cubic ccp_netlink fixed 0 11.003 96416426.66666667 6.189144736842105
fidelity/cubic ccp_netlink fixed 0 11.079 98181120.0 6.490131578947368
fidelity/cubic ccp_netlink fixed 0 11.162 102833493.33333334 6.037037037037037
fidelity/cubic ccp_netlink fixed 0 11.238 98983253.33333334 6.1033333333333335
fidelity/cubic ccp_netlink fixed 0 11.317 101550080.0 6.254746835443038
fidelity/cubic ccp_netlink fixed 0 11.396 100266666.66666667 6.833860759493671
fidelity/cubic ccp_netlink fixed 0 11.474 100908373.33333334 6.834935897435898
fidelity/cubic ccp_netlink fixed 0 11.551 94010026.66666667 7.334415584415584
fidelity/cubic ccp_netlink fixed 0 11.627 100587520.0 6.697478991596639
fidelity/cubic ccp_netlink fixed 0 11.703 95133013.33333334 7.46875
fidelity/cubic ccp_netlink fixed 0 11.778 99464533.33333334 8.171666666666667
fidelity/cubic ccp_netlink fixed 0 11.857 100908373.33333334 7.890822784810126
fidelity/cubic ccp_netlink fixed 0 11.932 89036800.0 7.951666666666667
fidelity/cubic ccp_netlink fixed 0 12.008 94170453.33333334 7.243291592128801
fidelity/cubic ccp_netlink fixed 0 12.083 97860266.66666667 8.531666666666666
fidelity/cubic ccp_netlink fixed 0 12.159 100908373.33333334 8.574013157894736
fidelity/cubic ccp_netlink fixed 0 12.236 97539413.33333334 8.122349102773246
fidelity/cubic ccp_netlink fixed 0 12.313 97058133.33333334 9.11038961038961
fidelity/cubic ccp_netlink fixed 0 12.389 98020693.33333334 8.881578947368421
fidelity/cubic ccp_netlink fixed 0 12.464 96576853.33333334 9.071666666666667
fidelity/cubic ccp_netlink fixed 0 12.541 100908373.33333334 9.10064935064935
fidelity/cubic ccp_netlink fixed 0 12.618 95133013.33333334 8.766233766233766
fidelity/cubic ccp_netlink fixed 0 12.696 99464533.33333334 9.379807692307692
fidelity/cubic ccp_netlink fixed 0 12.771 100908373.33333334 9.305
fidelity/cubic ccp_netlink fixed 0 12.848 93689173.33333334 9.712662337662337
fidelity/cubic ccp_netlink fixed 0 12.924 99945813.33333334 9.564144736842104
fidelity/cubic ccp_netlink fixed 0 12.999 94651733.33333334 9.878333333333334
fidelity/cubic ccp_netlink fixed 0 13.075 95138560.0 10.177631578947368
fidelity/cubic ccp_netlink fixed 0 13.15 99464533.33333334 9.803333333333333
fidelity/cubic ccp_netlink fixed 0 13.232 102512640.0 8.948170731707316
fidelity/cubic ccp_netlink fixed 0 13.307 99304106.66666667 9.795
fidelity/cubic ccp_netlink fixed 0 13.384 94812160.0 10.219155844155845
fidelity/cubic ccp_netlink fixed 0 13.46 101389653.33333334 10.467105263157896
fidelity/cubic ccp_netlink fixed 0 13.538 99304106.66666667 10.189102564102564
fidelity/cubic ccp_netlink fixed 0 13.615 100908373.33333334 9.428571428571429
fidelity/cubic ccp_netlink fixed 0 13.691 100908373.33333334 10.488486842105264
