Algorithm Impl Scenario Iteration TimeBin Throughput Delay
fidelity/reno ccp_netlink cell 0 24.644 8502613.333333334 66.85714285714286
fidelity/reno ccp_netlink cell 0 24.723 13154986.666666668 79.11111111111111
fidelity/reno ccp_netlink cell 0 24.803 8663040.0 81.14285714285714
fidelity/reno ccp_netlink cell 0 24.887 10427733.333333334 93.07692307692308
fidelity/reno ccp_netlink cell 0 24.967 9625600.0 100.35483870967742
fidelity/reno ccp_netlink cell 0 25.05 9786026.666666668 98.20370370370371
fidelity/reno ccp_netlink cell 0 25.126 8983893.333333334 107.265625
fidelity/reno ccp_netlink cell 0 25.204 9946453.333333334 103.37735849056604
fidelity/reno ccp_netlink cell 0 25.282 9465173.333333334 102.9074074074074
fidelity/reno ccp_netlink cell 0 25.358 9625600.0 105.13333333333334
fidelity/reno ccp_netlink cell 0 25.436 10267306.666666668 93.04838709677419
fidelity/reno ccp_netlink cell 0 25.515 7540053.333333334 90.31343283582089
fidelity/reno ccp_netlink cell 0 25.592 10427733.333333334 108.59183673469387
fidelity/reno ccp_netlink cell 0 25.668 4171093.3333333335 114.23809523809524
fidelity/reno ccp_netlink cell 0 25.752 6256640.0 90.28125
fidelity/reno ccp_netlink cell 0 25.832 8181760.0 99.83333333333333
fidelity/reno ccp_netlink cell 0 25.91 9946453.333333334 61.26315789473684
fidelity/reno ccp_netlink cell 0 25.99 7058773.333333334 47.56923076923077
fidelity/reno ccp_netlink cell 0 26.129 12834133.333333334 50.74418604651163
fidelity/reno ccp_netlink cell 0 26.207 8342186.666666667 36.06818181818182
fidelity/reno ccp_netlink cell 0 26.291 7058773.333333334 72.025
fidelity/reno ccp_netlink cell 0 26.376 6898346.666666667 77.03571428571429
fidelity/reno ccp_netlink cell 0 26.452 10748586.666666668 70.61363636363636
fidelity/reno ccp_netlink cell 0 26.529 7540053.333333334 53.78333333333333
fidelity/reno ccp_netlink cell 0 26.607 7860906.666666667 59.293103448275865
